"rent, rub/month",full_address,city,"price_per_sqm, rub/month","square, m^2",type,url
207250,"Ленинградское шоссе, 228 корп. 7",Москва,2500,82,Универсальное помещение,https://msk.n1.ru/view/116083653/?open_card_kn
399990,"Плющиха, 9 ст2",Москва,3333,120,Универсальное помещение,https://msk.n1.ru/view/116083647/?open_card_kn
384000,"Лавочкина, 34 корп. 1",Москва,1996,192,Универсальное помещение,https://msk.n1.ru/view/116083641/?open_card_kn
120000,"Владимирская 3-я, 25 корп. 1",Москва,2857,42,Универсальное помещение,https://msk.n1.ru/view/116083630/?open_card_kn
4315500,"Озерковская набережная, 12",Москва,4500,959,Универсальное помещение,https://msk.n1.ru/view/116083629/?open_card_kn
4315500,"Озерковская набережная, 12",Москва,4500,959,Универсальное помещение,https://msk.n1.ru/view/116083628/?open_card_kn
20550,"Павла Андреева, 23 ст4",Москва,1500,13,Универсальное помещение,https://msk.n1.ru/view/114315909/?open_card_kn
133000,"Студенческая, 28 корп. 1",Москва,2333,57,Универсальное помещение,https://msk.n1.ru/view/114315889/?open_card_kn
800000,"Брянская, 12",Москва,9557,83,Универсальное помещение,https://msk.n1.ru/view/114315706/?open_card_kn
1700000,"Большая Садовая, 6 ст2",Москва,6995,243,Универсальное помещение,https://msk.n1.ru/view/114315690/?open_card_kn
425000,"Калужская площадь, 1 корп. 1",Москва,11154,38,Универсальное помещение,https://msk.n1.ru/view/114315685/?open_card_kn
389017,"Михневская, 8",Москва,1416,274,Универсальное помещение,https://msk.n1.ru/view/107541055/?open_card_kn
105600,"Мостотреста, 10 корп. 1",Москва,3300,32,Универсальное помещение,https://msk.n1.ru/view/115731277/?open_card_kn
400000,"Филевская Б., 3 корп. 1",Москва,4381,91,Универсальное помещение,https://msk.n1.ru/view/115731265/?open_card_kn
11311500,"Остоженка, 24",Москва,7541,1500,Универсальное помещение,https://msk.n1.ru/view/107540993/?open_card_kn
55000,"Сущевский Вал, 16 ст1",Москва,2500,22,Универсальное помещение,https://msk.n1.ru/view/115731251/?open_card_kn
80000,"Астраханский переулок, 5",Москва,5333,15,Универсальное помещение,https://msk.n1.ru/view/115730787/?open_card_kn
400000,"Марка Шагала набережная, 11 корп. 2",Москва,3157,126,Универсальное помещение,https://msk.n1.ru/view/114684086/?open_card_kn
270000,"Старопетровский проезд, 8",Москва,2160,125,Универсальное помещение,https://msk.n1.ru/view/115730764/?open_card_kn
225000,"Астраханский переулок, 5",Москва,5000,45,Универсальное помещение,https://msk.n1.ru/view/115730758/?open_card_kn
91000,"Потаповская Роща, 6 корп. 1",Москва,784,116,Универсальное помещение,https://msk.n1.ru/view/112146778/?open_card_kn
1250000,"Каширский проезд, 25 корп. 2",Москва,4295,291,Универсальное помещение,https://msk.n1.ru/view/116081232/?open_card_kn
80000,"Энтузиастов шоссе, 31 ст39",Москва,1509,53,Универсальное помещение,https://msk.n1.ru/view/116081149/?open_card_kn
120000,"Братьев Бромлей, 5 корп. 1",Москва,1973,60,Универсальное помещение,https://msk.n1.ru/view/116081147/?open_card_kn
275000,"Никулинская, 27 корп. 3",Москва,2619,105,Универсальное помещение,https://msk.n1.ru/view/116081081/?open_card_kn
380000,"Руставели, 8 корп. 1",Москва,2533,150,Универсальное помещение,https://msk.n1.ru/view/116081036/?open_card_kn
369900,"Тверская, 12 ст17",Москва,4156,89,Универсальное помещение,https://msk.n1.ru/view/114311841/?open_card_kn
450000,"Рублевское шоссе, 22 корп. 1",Москва,3000,150,Универсальное помещение,https://msk.n1.ru/view/114311786/?open_card_kn
1881583,"Олимпийский проспект, 16 ст5",Москва,5583,337,Универсальное помещение,https://msk.n1.ru/view/114311738/?open_card_kn
497350,"Олимпийский проспект, 16 ст5",Москва,4833,102,Универсальное помещение,https://msk.n1.ru/view/114311735/?open_card_kn
364000,"Ольминского проезд, 3а ст3",Москва,2000,182,Универсальное помещение,https://msk.n1.ru/view/112811316/?open_card_kn
520000,"Большая Садовая, 6 ст2",Москва,19259,27,Универсальное помещение,https://msk.n1.ru/view/114311488/?open_card_kn
1999500,"Лизы Чайкиной, 6 ст3",Москва,2150,930,Универсальное помещение,https://msk.n1.ru/view/115728775/?open_card_kn
485000,"Дежнева проезд, 13",Москва,3702,131,Универсальное помещение,https://msk.n1.ru/view/115367344/?open_card_kn
1190783,"Верхние Поля, 53 корп. 2",Москва,1051,1133,Универсальное помещение,https://msk.n1.ru/view/114681236/?open_card_kn
135000,"Лермонтовский проспект, 19 корп. 1",Москва,3000,45,Универсальное помещение,https://msk.n1.ru/view/115728579/?open_card_kn
370000,"Первомайская Нижн., 44",Москва,989,374,Универсальное помещение,https://msk.n1.ru/view/115728578/?open_card_kn
385000,"д. Николо-Хованское, 1031 ст1",Москва,1779,216,Универсальное помещение,https://msk.n1.ru/view/115728576/?open_card_kn
50000,"Кантемировская, 29 корп. 2",Москва,1724,29,Универсальное помещение,https://msk.n1.ru/view/112811176/?open_card_kn
100000,"Херсонская, 20 корп. 3",Москва,1499,66,Универсальное помещение,https://msk.n1.ru/view/115728568/?open_card_kn
140000,"Тульская Б., 19",Москва,3491,40,Универсальное помещение,https://msk.n1.ru/view/112811101/?open_card_kn
200000,"Светлогорский проезд, 7а",Москва,2500,80,Универсальное помещение,https://msk.n1.ru/view/115728485/?open_card_kn
80000,"Волоколамское шоссе, 13",Москва,2666,30,Универсальное помещение,https://msk.n1.ru/view/115728473/?open_card_kn
144999,"Садовая-Черногрязская, 3б ст1",Москва,2637,55,Универсальное помещение,https://msk.n1.ru/view/115367063/?open_card_kn
103155,"Медовый переулок, 8",Москва,2300,44,Универсальное помещение,https://msk.n1.ru/view/115728243/?open_card_kn
434667,"Грохольский переулок, 30 корп. 1",Москва,2666,163,Универсальное помещение,https://msk.n1.ru/view/115728242/?open_card_kn
114000,"Затонная, 11 корп. 2а",Москва,1989,57,Универсальное помещение,https://msk.n1.ru/view/114679236/?open_card_kn
600000,"Стратонавтов проезд, 9",Москва,2000,300,Универсальное помещение,https://msk.n1.ru/view/115728236/?open_card_kn
605500,"Двинцев, 3",Москва,3500,173,Универсальное помещение,https://msk.n1.ru/view/115728221/?open_card_kn
990000,"Лесная, 43",Москва,9611,103,Универсальное помещение,https://msk.n1.ru/view/115366628/?open_card_kn
3281400,"Херсонская, 43 корп. 2",Москва,3002,1093,Универсальное помещение,https://msk.n1.ru/view/116074212/?open_card_kn
45000,"пос. Коммунарка, 7а",Москва,2045,22,Универсальное помещение,https://msk.n1.ru/view/116074205/?open_card_kn
150000,"Екатерины Будановой, 5",Москва,2400,62,Универсальное помещение,https://msk.n1.ru/view/116074200/?open_card_kn
85000,"Остаповский проезд, 9 ст1",Москва,687,123,Универсальное помещение,https://msk.n1.ru/view/116073906/?open_card_kn
150000,"Дорожная, 46 корп. 1",Москва,1744,86,Универсальное помещение,https://msk.n1.ru/view/116073904/?open_card_kn
300000,"Волгоградский проспект, 32/5 корп. 4",Москва,5000,60,Универсальное помещение,https://msk.n1.ru/view/116073903/?open_card_kn
350000,"Дмитровское шоссе, 107 корп. 2",Москва,3500,100,Универсальное помещение,https://msk.n1.ru/view/116073902/?open_card_kn
15233364,"Дорожная, 3 корп. 19 ст1",Москва,1667,9140,Универсальное помещение,https://msk.n1.ru/view/116073894/?open_card_kn
219982,"Эдварда Грига, 16 корп. 2",Москва,2383,92,Универсальное помещение,https://msk.n1.ru/view/116073892/?open_card_kn
150000,"Дубининская, 59а",Москва,5000,30,Универсальное помещение,https://msk.n1.ru/view/116073890/?open_card_kn
850000,"Зеленоградская, 1649",Москва,2500,340,Универсальное помещение,https://msk.n1.ru/view/116073891/?open_card_kn
5000000,"Арбат, 27/47",Москва,5000,1000,Универсальное помещение,https://msk.n1.ru/view/116073888/?open_card_kn
1400000,"Матросский Б. переулок, 1",Москва,3500,400,Универсальное помещение,https://msk.n1.ru/view/116073883/?open_card_kn
360000,"Щербаковская, 3 ст2",Москва,3428,105,Универсальное помещение,https://msk.n1.ru/view/116073881/?open_card_kn
550000,"Щербаковская, 3 ст2",Москва,2534,217,Универсальное помещение,https://msk.n1.ru/view/116073874/?open_card_kn
147875,"Попов проезд, 1 корп. 1",Москва,2084,70,Универсальное помещение,https://msk.n1.ru/view/116073872/?open_card_kn
34000,"проезд № 4807, 3 ст7",Москва,1307,26,Универсальное помещение,https://msk.n1.ru/view/116073868/?open_card_kn
420000,"Троицкая, 6",Москва,3544,118,Универсальное помещение,https://msk.n1.ru/view/116073844/?open_card_kn
200000,"Лихачева проспект, 20",Москва,2989,66,Универсальное помещение,https://msk.n1.ru/view/116073390/?open_card_kn
230000,"Самотечный 1-й переулок, 12 ст1",Москва,1437,160,Универсальное помещение,https://msk.n1.ru/view/116073378/?open_card_kn
400000,"Мневники Нижн., 7",Москва,6153,65,Универсальное помещение,https://msk.n1.ru/view/116073374/?open_card_kn
146740,"Муравская, 46 корп. 1",Москва,2300,63,Универсальное помещение,https://msk.n1.ru/view/116073372/?open_card_kn
56000,"проезд № 4807, 3 ст8",Москва,1513,37,Универсальное помещение,https://msk.n1.ru/view/116073370/?open_card_kn
120000,"Стахановская, 25 ст1",Москва,2000,60,Универсальное помещение,https://msk.n1.ru/view/116073365/?open_card_kn
1075250,"Павловская, 7",Москва,2750,391,Универсальное помещение,https://msk.n1.ru/view/116073363/?open_card_kn
300000,"Кировоградская, 9 корп. 1",Москва,1849,162,Универсальное помещение,https://msk.n1.ru/view/116073357/?open_card_kn
2826254,"Академика Туполева набережная, 15 корп. 17",Москва,2917,969,Универсальное помещение,https://msk.n1.ru/view/116073347/?open_card_kn
50000,"Плющиха, 16 ст1",Москва,2000,25,Универсальное помещение,https://msk.n1.ru/view/116073346/?open_card_kn
250000,"Каширское шоссе, 65 корп. 3",Москва,2821,88,Универсальное помещение,https://msk.n1.ru/view/116073335/?open_card_kn
250000,"Мира проспект, 102 ст12",Москва,2648,94,Универсальное помещение,https://msk.n1.ru/view/116073339/?open_card_kn
1592000,"Вятская, 27 ст4",Москва,4000,398,Универсальное помещение,https://msk.n1.ru/view/116073333/?open_card_kn
150000,"Александры Монаховой, 92 корп. 3",Москва,2678,56,Универсальное помещение,https://msk.n1.ru/view/116073330/?open_card_kn
350000,"Ленинградское шоссе, 9 корп. 1",Москва,3181,110,Универсальное помещение,https://msk.n1.ru/view/116073328/?open_card_kn
40000,"Главная, 21а",Москва,2000,20,Универсальное помещение,https://msk.n1.ru/view/116073324/?open_card_kn
29000,"Маршала Катукова, 11 корп. 2",Москва,2000,14,Универсальное помещение,https://msk.n1.ru/view/116073319/?open_card_kn
300000,"Петра Алексеева, 14",Москва,2439,123,Универсальное помещение,https://msk.n1.ru/view/116072974/?open_card_kn
121500,"Главная, 21а",Москва,1500,81,Универсальное помещение,https://msk.n1.ru/view/116072976/?open_card_kn
550000,"Фестивальная, 13 корп. 3",Москва,2956,186,Универсальное помещение,https://msk.n1.ru/view/116072975/?open_card_kn
315000,"Варшавское шоссе, 129 корп. 2",Москва,2500,126,Универсальное помещение,https://msk.n1.ru/view/116072952/?open_card_kn
1075250,"Павловская, 7",Москва,2750,391,Универсальное помещение,https://msk.n1.ru/view/116072935/?open_card_kn
3383338,"Троицкая, 7 ст4",Москва,2917,1160,Универсальное помещение,https://msk.n1.ru/view/114308995/?open_card_kn
76000,"Кожевническая, 1 ст1",Москва,2533,30,Универсальное помещение,https://msk.n1.ru/view/116072927/?open_card_kn
576000,"Новомосковская, 1",Москва,1200,480,Универсальное помещение,https://msk.n1.ru/view/116072919/?open_card_kn
1600000,"Калашный переулок, 5",Москва,9461,169,Универсальное помещение,https://msk.n1.ru/view/116072916/?open_card_kn
1963500,"Вятская, 27 ст13",Москва,5424,362,Универсальное помещение,https://msk.n1.ru/view/116072911/?open_card_kn
220000,"Бумажный проезд, 4",Москва,3666,60,Универсальное помещение,https://msk.n1.ru/view/116072903/?open_card_kn
140000,"Озерная, 9 корп. 3",Москва,1000,140,Универсальное помещение,https://msk.n1.ru/view/116072900/?open_card_kn
6175000,"Дорожная, 3 корп. 19",Москва,1250,4940,Универсальное помещение,https://msk.n1.ru/view/116072892/?open_card_kn
99990,"Рощинская 2-я, 10",Москва,4999,20,Универсальное помещение,https://msk.n1.ru/view/116072873/?open_card_kn
30000,"Маршала Катукова, 11 корп. 2",Москва,1500,20,Универсальное помещение,https://msk.n1.ru/view/116072859/?open_card_kn
326900,"Электродный проезд, 16",Москва,2333,140,Универсальное помещение,https://msk.n1.ru/view/116072853/?open_card_kn
6175000,"Дорожная, 3 корп. 19",Москва,1250,4940,Универсальное помещение,https://msk.n1.ru/view/116072424/?open_card_kn
620000,"Академика Королева, 21",Москва,4920,126,Универсальное помещение,https://msk.n1.ru/view/116072413/?open_card_kn
470000,"переулок Любучанский, 1 корп. 3",Москва,2500,188,Универсальное помещение,https://msk.n1.ru/view/116072410/?open_card_kn
240000,"Вернадского проспект, 33",Москва,1600,150,Универсальное помещение,https://msk.n1.ru/view/116072399/?open_card_kn
1350000,"Ленинградский проспект, 18",Москва,5400,250,Универсальное помещение,https://msk.n1.ru/view/116072407/?open_card_kn
20000,"Маршала Катукова, 11 корп. 2",Москва,1428,14,Универсальное помещение,https://msk.n1.ru/view/116072362/?open_card_kn
800000,"Авиамоторная, 12",Москва,6451,124,Универсальное помещение,https://msk.n1.ru/view/116072354/?open_card_kn
420000,"Дорожная, 46 корп. 1",Москва,2079,202,Универсальное помещение,https://msk.n1.ru/view/116072337/?open_card_kn
446404,"Старокачаловская, 1д",Москва,1400,318,Универсальное помещение,https://msk.n1.ru/view/116072330/?open_card_kn
120000,"Сигнальный проезд, 18",Москва,1714,70,Универсальное помещение,https://msk.n1.ru/view/116072327/?open_card_kn
47000,"Берсеневская набережная, 6 ст4",Москва,671,70,Универсальное помещение,https://msk.n1.ru/view/116072322/?open_card_kn
3500000,"Лесная, 5",Москва,17766,197,Универсальное помещение,https://msk.n1.ru/view/116072301/?open_card_kn
420000,"Водников, 2 ст2",Москва,1251,335,Универсальное помещение,https://msk.n1.ru/view/116072290/?open_card_kn
360000,"бульвар Чкаловский, 9 корп. 2",Москва,3243,111,Универсальное помещение,https://msk.n1.ru/view/116072286/?open_card_kn
455000,"Родченко, 2",Москва,4201,108,Универсальное помещение,https://msk.n1.ru/view/116072283/?open_card_kn
150000,"Скандинавский бульвар (Сосенское п.), 14",Москва,4285,35,Универсальное помещение,https://msk.n1.ru/view/116072274/?open_card_kn
283000,"Красносельская Верхн., 17а ст1б",Москва,4724,59,Универсальное помещение,https://msk.n1.ru/view/116072268/?open_card_kn
440000,"Автозаводская, 17 корп. 1",Москва,3666,120,Универсальное помещение,https://msk.n1.ru/view/112810034/?open_card_kn
430000,"Измайловский бульвар, 16",Москва,840,511,Универсальное помещение,https://msk.n1.ru/view/112428256/?open_card_kn
80000,"Новокузнецкий 1-й переулок, 5",Москва,1122,71,Универсальное помещение,https://msk.n1.ru/view/115725900/?open_card_kn
690000,"Земляной Вал, 25",Москва,10714,64,Универсальное помещение,https://msk.n1.ru/view/115725897/?open_card_kn
260000,"Нагатинский 2-й проезд, 6 корп. 1",Москва,5416,48,Универсальное помещение,https://msk.n1.ru/view/115363071/?open_card_kn
70000,"Новые Ватутинки центральный мкр, 9",Москва,1658,42,Универсальное помещение,https://msk.n1.ru/view/115725822/?open_card_kn
850000,"Красная Пресня, 21",Москва,5573,152,Универсальное помещение,https://msk.n1.ru/view/115725816/?open_card_kn
89300,"Рижский проезд, 3",Москва,3800,23,Универсальное помещение,https://msk.n1.ru/view/114676693/?open_card_kn
1260750,"Флотская, 5а",Москва,1500,840,Универсальное помещение,https://msk.n1.ru/view/115362879/?open_card_kn
150000,"Маршала Еременко, 3 корп. 3",Москва,2083,72,Универсальное помещение,https://msk.n1.ru/view/114676680/?open_card_kn
150000,"Павла Андреева, 23 ст11",Москва,750,200,Универсальное помещение,https://msk.n1.ru/view/115362745/?open_card_kn
679233,"Флотская, 5",Москва,1166,582,Универсальное помещение,https://msk.n1.ru/view/110926362/?open_card_kn
622500,"Волгоградский проспект, 2",Москва,1500,415,Универсальное помещение,https://msk.n1.ru/view/113615290/?open_card_kn
200000,"Магистральный 1-й тупик, 5а",Москва,2857,70,Универсальное помещение,https://msk.n1.ru/view/113615101/?open_card_kn
100000,"Твардовского, 12 корп. 3",Москва,1515,66,Универсальное помещение,https://msk.n1.ru/view/115723730/?open_card_kn
26000,"Годовикова, 2",Москва,1300,20,Универсальное помещение,https://msk.n1.ru/view/115360371/?open_card_kn
534000,"Бунинская Аллея, 7",Москва,2000,267,Универсальное помещение,https://msk.n1.ru/view/114674213/?open_card_kn
25000,"Минская, 2ж",Москва,8333,3,Универсальное помещение,https://msk.n1.ru/view/113211051/?open_card_kn
450000,"Миклухо-Маклая, 36а",Москва,3461,130,Универсальное помещение,https://msk.n1.ru/view/107528779/?open_card_kn
120000,"Автозаводская, 17 корп. 1",Москва,3243,37,Универсальное помещение,https://msk.n1.ru/view/114673628/?open_card_kn
120000,"Салтыковская, 6/2 корп. 1",Москва,2758,43,Универсальное помещение,https://msk.n1.ru/view/114673574/?open_card_kn
400000,"Нагатинская набережная, 10а",Москва,5006,79,Универсальное помещение,https://msk.n1.ru/view/112419016/?open_card_kn
295000,"Ленинградское шоссе, 228 корп. 1",Москва,2315,127,Универсальное помещение,https://msk.n1.ru/view/113208460/?open_card_kn
215417,"Выборгская, 18",Москва,4583,47,Универсальное помещение,https://msk.n1.ru/view/115026619/?open_card_kn
229167,"Выборгская, 18",Москва,4166,55,Универсальное помещение,https://msk.n1.ru/view/115026618/?open_card_kn
190000,"Авиаконструктора Петлякова(п Внуковское), 31",Москва,2008,94,Универсальное помещение,https://msk.n1.ru/view/115026617/?open_card_kn
250000,"Выборгская, 18",Москва,3333,75,Универсальное помещение,https://msk.n1.ru/view/115026615/?open_card_kn
224400,"Волоколамское шоссе, 103",Москва,1200,187,Универсальное помещение,https://msk.n1.ru/view/115722238/?open_card_kn
214342,"Научный проезд, 17",Москва,1416,151,Универсальное помещение,https://msk.n1.ru/view/114665130/?open_card_kn
1297000,"Профсоюзная, 109б",Москва,2000,648,Универсальное помещение,https://msk.n1.ru/view/115722177/?open_card_kn
650000,"Ленинский проспект, 79",Москва,2246,289,Универсальное помещение,https://msk.n1.ru/view/115722178/?open_card_kn
200000,"Введенского, 5",Москва,2487,80,Универсальное помещение,https://msk.n1.ru/view/113208308/?open_card_kn
180000,"Новослободская, 67/69",Москва,2068,87,Универсальное помещение,https://msk.n1.ru/view/115026449/?open_card_kn
550000,"Дубининская, 69а",Москва,3546,155,Универсальное помещение,https://msk.n1.ru/view/113208306/?open_card_kn
165000,"Минская, 2ж",Москва,7500,22,Универсальное помещение,https://msk.n1.ru/view/113208304/?open_card_kn
470000,"Ильменский проезд, 4 корп. 1",Москва,5402,87,Универсальное помещение,https://msk.n1.ru/view/115722100/?open_card_kn
5500000,"Холодильный переулок, 3",Москва,5000,1100,Универсальное помещение,https://msk.n1.ru/view/107526631/?open_card_kn
350000,"Коровинское шоссе, 12",Москва,2717,128,Универсальное помещение,https://msk.n1.ru/view/115722096/?open_card_kn
150000,"Котляковский 1-й переулок, 4 корп. 4",Москва,2559,58,Универсальное помещение,https://msk.n1.ru/view/115722091/?open_card_kn
216920,"Совхозная, 10а",Москва,2900,74,Универсальное помещение,https://msk.n1.ru/view/115722035/?open_card_kn
1260750,"Флотская, 5 корп. б",Москва,1500,840,Универсальное помещение,https://msk.n1.ru/view/115722026/?open_card_kn
195000,"Уточкина, 5 корп. 1",Москва,2500,78,Универсальное помещение,https://msk.n1.ru/view/115359354/?open_card_kn
505000,"Производственная, 12 корп. 1",Москва,2176,232,Универсальное помещение,https://msk.n1.ru/view/115359353/?open_card_kn
487600,"Уточкина, 5 корп. 2",Москва,2300,212,Универсальное помещение,https://msk.n1.ru/view/115359352/?open_card_kn
580500,"переулок Любучанский, 1 корп. 1",Москва,2502,232,Универсальное помещение,https://msk.n1.ru/view/115359351/?open_card_kn
1800000,"Ветошный переулок, 9",Москва,11145,161,Универсальное помещение,https://msk.n1.ru/view/115719373/?open_card_kn
1427270,"Кировоградская, 9 корп. 4",Москва,1300,1097,Универсальное помещение,https://msk.n1.ru/view/115719365/?open_card_kn
2713959,"Сергия Радонежского, 13 ст1",Москва,2084,1302,Универсальное помещение,https://msk.n1.ru/view/115719364/?open_card_kn
5095000,"Докучаев переулок, 8",Москва,4176,1220,Универсальное помещение,https://msk.n1.ru/view/115719231/?open_card_kn
1150000,"Владимирская 3-я, 8 корп. 1",Москва,2017,570,Универсальное помещение,https://msk.n1.ru/view/115719218/?open_card_kn
1756667,"Трехгорный Вал, 6а",Москва,3333,527,Универсальное помещение,https://msk.n1.ru/view/115719208/?open_card_kn
150000,"Ленинградское шоссе, 228 корп. 5",Москва,1117,134,Универсальное помещение,https://msk.n1.ru/view/115718973/?open_card_kn
3618317,"Комсомольский проспект, 24 ст1",Москва,12146,297,Универсальное помещение,https://msk.n1.ru/view/114301654/?open_card_kn
2563958,"Дмитровка М., 5/9",Москва,2083,1230,Универсальное помещение,https://msk.n1.ru/view/115718958/?open_card_kn
155000,"Новая 2-я, 23а",Москва,2818,55,Универсальное помещение,https://msk.n1.ru/view/114301491/?open_card_kn
369300,"Дмитровка М., 23/15 ст2",Москва,3000,123,Универсальное помещение,https://msk.n1.ru/view/115718851/?open_card_kn
600000,"Садовническая, 29",Москва,6000,100,Универсальное помещение,https://msk.n1.ru/view/114301482/?open_card_kn
800000,"Садовническая, 29",Москва,4371,183,Универсальное помещение,https://msk.n1.ru/view/114301478/?open_card_kn
70000,"Красносельская Нижн., 35 ст9",Москва,8139,8,Универсальное помещение,https://msk.n1.ru/view/115025085/?open_card_kn
208000,"Саларьевская, 15 корп. 1",Москва,2506,83,Универсальное помещение,https://msk.n1.ru/view/114301370/?open_card_kn
236000,"Партизанская, 22",Москва,2829,83,Универсальное помещение,https://msk.n1.ru/view/114662074/?open_card_kn
120000,"Садовая-Кудринская, 20",Москва,4615,26,Универсальное помещение,https://msk.n1.ru/view/111744157/?open_card_kn
30000,"Сеславинская, 16 корп. 1",Москва,4285,7,Универсальное помещение,https://msk.n1.ru/view/115024895/?open_card_kn
1500000,"Карманицкий переулок, 9",Москва,6852,218,Универсальное помещение,https://msk.n1.ru/view/114301356/?open_card_kn
45000,"Фабрициуса, 22 корп. 1",Москва,1323,34,Универсальное помещение,https://msk.n1.ru/view/115024892/?open_card_kn
145000,"Карманицкий переулок, 9",Москва,41428,3,Универсальное помещение,https://msk.n1.ru/view/114301346/?open_card_kn
330000,"Лобненская, 13 корп. 2",Москва,3626,91,Универсальное помещение,https://msk.n1.ru/view/114662024/?open_card_kn
230000,"Карманицкий переулок, 9",Москва,39655,5,Универсальное помещение,https://msk.n1.ru/view/114301342/?open_card_kn
60000,"Сеславинская, 16 корп. 1",Москва,4615,13,Универсальное помещение,https://msk.n1.ru/view/115024881/?open_card_kn
165000,"Карманицкий переулок, 9",Москва,41250,4,Универсальное помещение,https://msk.n1.ru/view/114301215/?open_card_kn
400000,"Остоженка, 10",Москва,3173,126,Универсальное помещение,https://msk.n1.ru/view/114301214/?open_card_kn
1000000,"Можайское шоссе, 39",Москва,2690,371,Универсальное помещение,https://msk.n1.ru/view/115024829/?open_card_kn
40000,"Звездный бульвар, 16/2",Москва,1509,26,Универсальное помещение,https://msk.n1.ru/view/115024827/?open_card_kn
70000,"Люблинская, 76 корп. 5",Москва,2333,30,Универсальное помещение,https://msk.n1.ru/view/114660884/?open_card_kn
20000,"Сеславинская, 16 корп. 1",Москва,3333,6,Универсальное помещение,https://msk.n1.ru/view/115024667/?open_card_kn
105000,"Фабрициуса, 22 корп. 1",Москва,1312,80,Универсальное помещение,https://msk.n1.ru/view/115024666/?open_card_kn
324000,"Бурденко, 11а ст2",Москва,3000,108,Универсальное помещение,https://msk.n1.ru/view/114660252/?open_card_kn
490007,"Мира проспект, 70",Москва,4351,112,Универсальное помещение,https://msk.n1.ru/view/115715770/?open_card_kn
300006,"Русаковская, 4 ст1",Москва,2362,127,Универсальное помещение,https://msk.n1.ru/view/115715762/?open_card_kn
160000,"Гостиничный проезд, 10",Москва,2909,55,Универсальное помещение,https://msk.n1.ru/view/115715758/?open_card_kn
1750000,"Спасоналивковский 1-й переулок, 6",Москва,3500,500,Универсальное помещение,https://msk.n1.ru/view/115715757/?open_card_kn
632240,"Почтовая М., 12",Москва,2800,225,Универсальное помещение,https://msk.n1.ru/view/115715742/?open_card_kn
68614,"Волжский бульвар, 51 ст7",Москва,3380,20,Универсальное помещение,https://msk.n1.ru/view/115715732/?open_card_kn
66924,"Волжский бульвар, 51 ст7",Москва,3380,19,Универсальное помещение,https://msk.n1.ru/view/115715723/?open_card_kn
806167,"Ямского Поля 3-я, 18",Москва,3150,255,Универсальное помещение,https://msk.n1.ru/view/115715724/?open_card_kn
250000,"Русаковская, 4 ст1",Москва,1953,128,Универсальное помещение,https://msk.n1.ru/view/115715492/?open_card_kn
80782,"Волжский бульвар, 51 ст7",Москва,3380,23,Универсальное помещение,https://msk.n1.ru/view/115715490/?open_card_kn
227000,"Саввинский Б. переулок, 9 ст1",Москва,2906,78,Универсальное помещение,https://msk.n1.ru/view/115715466/?open_card_kn
280000,"Маршала Тимошенко, 17 корп. 2",Москва,1750,160,Универсальное помещение,https://msk.n1.ru/view/115715460/?open_card_kn
650000,"Героя России Соломатина, 3а",Москва,488,1330,Универсальное помещение,https://msk.n1.ru/view/115715454/?open_card_kn
49999,"Пролетарский проспект, 14/49 корп. 3",Москва,1562,32,Универсальное помещение,https://msk.n1.ru/view/115715449/?open_card_kn
95000,"Авиамоторная, 41",Москва,4130,23,Универсальное помещение,https://msk.n1.ru/view/115714994/?open_card_kn
110000,"Героя России Соломатина, 3а",Москва,594,185,Универсальное помещение,https://msk.n1.ru/view/115714980/?open_card_kn
254000,"Адмирала Руднева, 20",Москва,1000,254,Универсальное помещение,https://msk.n1.ru/view/112414940/?open_card_kn
220000,"Бауманская, 66/11",Москва,1396,157,Универсальное помещение,https://msk.n1.ru/view/115022661/?open_card_kn
149999,"Пролетарский проспект, 14/49 корп. 3",Москва,1851,81,Универсальное помещение,https://msk.n1.ru/view/115714973/?open_card_kn
4983329,"Земляной Вал, 39/1 ст2",Москва,3834,1300,Универсальное помещение,https://msk.n1.ru/view/114657341/?open_card_kn
1500000,"Павелецкая набережная, 2 ст18",Москва,1500,1000,Универсальное помещение,https://msk.n1.ru/view/112414828/?open_card_kn
130000,"Кантемировская, 6 корп. 1",Москва,1274,102,Универсальное помещение,https://msk.n1.ru/view/114657330/?open_card_kn
149900,"Завода Серп и Молот проезд, 10",Москва,6044,24,Универсальное помещение,https://msk.n1.ru/view/114298238/?open_card_kn
220000,"проезд Проектируемый № проездтупикпереулок, 2а ст1",Москва,400,550,Универсальное помещение,https://msk.n1.ru/view/114657202/?open_card_kn
90000,"Шелепихинская набережная, 8 ст1",Москва,2500,36,Универсальное помещение,https://msk.n1.ru/view/114657198/?open_card_kn
3482700,"Последний переулок, 22",Москва,4693,742,Универсальное помещение,https://msk.n1.ru/view/115022464/?open_card_kn
60000,"Саратовский 1-й проезд, 2/6",Москва,1200,50,Универсальное помещение,https://msk.n1.ru/view/114657197/?open_card_kn
45000,"Сокольническая 4-я, 1 корп. 1",Москва,3750,12,Универсальное помещение,https://msk.n1.ru/view/113204102/?open_card_kn
150000,"Толбухина, 2",Москва,2788,53,Универсальное помещение,https://msk.n1.ru/view/114657185/?open_card_kn
882000,"Бунинская Аллея, 7",Москва,1800,490,Универсальное помещение,https://msk.n1.ru/view/114657073/?open_card_kn
357000,"Акватория ЖК, 2в",Москва,3000,119,Универсальное помещение,https://msk.n1.ru/view/115712410/?open_card_kn
